"logFC","logCPM","LR","PValue","FDR","ENTREZID","SYMBOL","GENENAME"
-5.82607477974392,10.4133547820202,20.5310127542036,5.86728918091294e-06,0.0004658952256134,"12826","Col4a1","collagen, type IV, alpha 1"
5.67077384804594,3.73026296347423,20.5303360473685,5.86936375869499e-06,0.0004658952256134,"239759","Liph","lipase, member H"
-5.47033883622097,4.78528311021534,20.52592640835,5.88290041605104e-06,0.0004658952256134,"16768","Lag3","lymphocyte-activation gene 3"
-6.77939228596147,11.1485999617712,20.5250661464457,5.8855448884682e-06,0.0004658952256134,"16664","Krt14","keratin 14"
-6.36841909839358,3.47894240377225,20.5216963381239,5.89591528237661e-06,0.0004658952256134,"11810","Apobec1","apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1"
-7.06543580810126,2.0813219169561,20.4798363683931,6.02627632752623e-06,0.000467151374604097,"72607","Usp13","ubiquitin specific peptidase 13 (isopeptidase T-3)"
-5.60815331693464,4.39933138873321,20.4754132176856,6.04021888312541e-06,0.000467151374604097,"21385","Tbx2","T-box 2"
-4.84694988552146,4.92175713971027,20.4614991359634,6.08429002003722e-06,0.000467151374604097,"19274","Ptprm","protein tyrosine phosphatase receptor type M"
-4.96806225521064,5.99264476434194,20.4466551018613,6.13166256902448e-06,0.000467151374604097,"320706","Mtcl2","microtubule crosslinking factor 2"
-6.32979921560214,4.35535058749445,20.4435011052608,6.14177567709548e-06,0.000467151374604097,"237759","Col23a1","collagen, type XXIII, alpha 1"
-6.86896053529747,6.91994771621115,20.4316275718292,6.17999785886683e-06,0.000467151374604097,"170643","Kirrel1","kirre like nephrin family adhesion molecule 1"
-5.17477980037942,5.45241452438239,20.4308102689506,6.18263761094977e-06,0.000467151374604097,"100040543","Gm2830","predicted gene 2830"
-5.28367106851,9.79561127302167,20.4196377596173,6.21883664329137e-06,0.000467151374604097,"11816","Apoe","apolipoprotein E"
-5.95898910171825,4.11283682549078,20.4135263380769,6.23872763848195e-06,0.000467151374604097,"13656","Egr4","early growth response 4"
-5.63216722350496,7.12663070527606,20.4132916377657,6.23949279542423e-06,0.000467151374604097,"246228","Vwa1","von Willebrand factor A domain containing 1"
-5.07320056776083,7.69517847130223,20.4057032094978,6.26428299236221e-06,0.000467151374604097,"14609","Gja1","gap junction protein, alpha 1"
-5.06168706732355,4.70417593981226,20.4050197509761,6.26652059074086e-06,0.000467151374604097,"216725","Adamts2","ADAM metallopeptidase with thrombospondin type 1 motif 2"
-5.74175542239279,7.65123447423271,20.393081958195,6.30573378519394e-06,0.000467867684231009,"69538","Antxr1","anthrax toxin receptor 1"
-5.07684928428932,9.7953715594756,20.383655915442,6.3368703438857e-06,0.000467980836050325,"11838","Arc","activity regulated cytoskeletal-associated protein"
5.70946525937228,5.01099388501712,20.3452269705335,6.46541599476909e-06,0.000468177140138267,"67451","Pkp2","plakophilin 2"
5.641030019849,5.30864577980374,20.3428469418213,6.47346277661748e-06,0.000468177140138267,"18260","Ocln","occludin"
-5.51342950206657,4.16379632972466,20.3425479236335,6.4744744557233e-06,0.000468177140138267,"208076","Pknox2","Pbx/knotted 1 homeobox 2"
-5.59841533262187,3.90288154051632,20.3409123499623,6.4800109603912e-06,0.000468177140138267,"13497","Drp2","dystrophin related protein 2"
-5.55007700008683,6.37139056378338,20.3234590361977,6.53938812102718e-06,0.000468177140138267,"12832","Col5a2","collagen, type V, alpha 2"
-5.11786730979198,4.13840297788019,20.3172044192369,6.56079935084762e-06,0.000468177140138267,"238393","Serpina3f","serine (or cysteine) peptidase inhibitor, clade A, member 3F"
-6.01378226679771,5.00507460830816,20.3087571342927,6.58982841311206e-06,0.000468177140138267,"18654","Pgf","placental growth factor"
5.39761956548034,4.99086425607199,20.3068490593845,6.59640333534285e-06,0.000468177140138267,"19253","Ptpn18","protein tyrosine phosphatase, non-receptor type 18"
-4.84697010714407,4.64275180198202,20.3040257312919,6.6061441565954e-06,0.000468177140138267,"58998","Nectin3","nectin cell adhesion molecule 3"
-7.82730757379807,2.06063117934925,20.2887484798668,6.65910350456919e-06,0.000469022489521493,"320873","Cdh10","cadherin 10"
5.72594361508467,5.7671847722062,20.2788290523471,6.69371766962909e-06,0.000469022489521493,"208943","Myo5c","myosin VC"
-6.45318725638027,4.35404248440714,20.2725564526651,6.71569926675874e-06,0.000469022489521493,"20717","Serpina3m","serine (or cysteine) peptidase inhibitor, clade A, member 3M"
-5.53822758930413,5.13995159862488,20.2526033764939,6.78610551863142e-06,0.000469022489521493,"26559","Hunk","hormonally upregulated Neu-associated kinase"
-6.2426843927691,3.32095728089847,20.2353862292887,6.84745303934824e-06,0.000469022489521493,"66725","Lrrk2","leucine-rich repeat kinase 2"
-6.19702262458804,7.0928222172597,20.2338959699774,6.85278918507823e-06,0.000469022489521493,"72169","Trim29","tripartite motif-containing 29"
4.52559820052175,5.89894027716641,20.2210546844497,6.89894305215301e-06,0.000469022489521493,"76088","Dock8","dedicator of cytokinesis 8"
-7.80383847149582,3.84572283870535,20.2206743634356,6.90031474093925e-06,0.000469022489521493,"270190","Ephb1","Eph receptor B1"
-8.62593308173675,5.45023499126688,20.2136632881391,6.92565040803569e-06,0.000469022489521493,"12373","Casq2","calsequestrin 2"
-5.15282491769409,5.18534667524365,20.2065069709051,6.95160723545952e-06,0.000469022489521493,"22021","Tpst1","protein-tyrosine sulfotransferase 1"
-6.2131670849643,3.75612057039997,20.1970036170795,6.98622806258388e-06,0.000469022489521493,"23967","Osr1","odd-skipped related transcription factor 1"
-5.53334348017111,5.92333945522758,20.1949662042218,6.99367288270142e-06,0.000469022489521493,"73173","Pcdh18","protocadherin 18"
-5.44266537574641,4.35040806228427,20.1897906641635,7.01262042435715e-06,0.000469022489521493,"18483","Palm","paralemmin"
-8.17132648353683,-0.213805161098759,20.1793650520904,7.05094496375017e-06,0.000469022489521493,"100502967","Speer4c1","spermatogenesis associated glutamate (E)-rich protein 4C1"
-7.05765285377256,4.68408070324647,20.1698773219606,7.08600455246408e-06,0.000469022489521493,"12291","Cacna1g","calcium channel, voltage-dependent, T type, alpha 1G subunit"
-4.91146471153951,4.90995633531916,20.1636802061384,7.10899890771197e-06,0.000469022489521493,"17242","Mdk","midkine"
-6.01625808708122,2.87424971818663,20.1534301241924,7.14719628926093e-06,0.000469022489521493,"52250","Reep1","receptor accessory protein 1"
6.20388603733938,4.61573082510778,20.1520736900265,7.15226651320424e-06,0.000469022489521493,"50722","Dkkl1","dickkopf-like 1"
-6.53958167131141,4.42953108871042,20.1301324240835,7.23478430034778e-06,0.000472473268936762,"54195","Gucy1b1","guanylate cyclase 1, soluble, beta 1"
-7.11832959337577,4.0981857326161,20.1161271612852,7.28795500702117e-06,0.000473986999715895,"226025","Trpm3","transient receptor potential cation channel, subfamily M, member 3"
-6.68318460037294,3.98812076687766,20.0940400558098,7.3726065614563e-06,0.000476517617939447,"18779","Pla2r1","phospholipase A2 receptor 1"
-7.67681886639779,7.60759803917887,20.0902661753427,7.38716884302484e-06,0.000476517617939447,"18213","Ntrk3","neurotrophic tyrosine kinase, receptor, type 3"
-6.5581841206672,7.34624157608301,20.0603853766649,7.50349405020629e-06,0.000480564842291823,"320183","Msrb3","methionine sulfoxide reductase B3"
-6.90693163044832,3.4853630332808,20.048371006072,7.55078241745739e-06,0.000480564842291823,"230775","Adgrb2","adhesion G protein-coupled receptor B2"
-6.19783116622145,3.1816267494062,20.0394020516644,7.58627900953066e-06,0.000480564842291823,"71738","Mamdc2","MAM domain containing 2"
-5.46214929098738,7.18460154381359,20.0381654027571,7.59118644066799e-06,0.000480564842291823,"16852","Lgals1","lectin, galactose binding, soluble 1"
5.64525944449143,7.13642469814587,20.0215639623906,7.65737582722789e-06,0.000480564842291823,"53624","Cldn7","claudin 7"
-5.69527543268945,5.09909976695203,20.0117660070923,7.69671149848441e-06,0.000480564842291823,"12298","Cacnb4","calcium channel, voltage-dependent, beta 4 subunit"
-8.48692983326029,2.05710323554601,20.0098553248515,7.70440588297514e-06,0.000480564842291823,"319991","Kif6","kinesin family member 6"
-7.08330625597675,1.97728919011638,20.0051132093105,7.72353593102066e-06,0.000480564842291823,"56277","Tmem45a","transmembrane protein 45a"
-8.26638707355503,0.793613794519651,19.9980549740375,7.75209772286283e-06,0.000480564842291823,"69784","1500009L16Rik","RIKEN cDNA 1500009L16 gene"
-6.35851439733631,8.64491746333082,19.9929721986999,7.77273128550536e-06,0.000480564842291823,"16665","Krt15","keratin 15"
-6.70766475366235,4.47185428822311,19.9901046759022,7.78439633173289e-06,0.000480564842291823,"74103","Nebl","nebulette"
-7.29549653647173,2.38128321093501,19.9637496931067,7.892434526581e-06,0.000485338658591775,"67252","Cap2","cyclase associated actin cytoskeleton regulatory protein 2"
-8.50303151258551,2.12056434071306,19.9473284937973,7.96051056916928e-06,0.000487627554399811,"71685","Galnt14","polypeptide N-acetylgalactosaminyltransferase 14"
-5.4847695619677,9.65843962468702,19.9183391570049,8.08213145575813e-06,0.000493166044505025,"11504","Adamts1","ADAM metallopeptidase with thrombospondin type 1 motif 1"
-7.24643606406793,4.07670995122541,19.910587238083,8.1149685370593e-06,0.000493265241383405,"73569","Vgll3","vestigial like family member 3"
7.89496326118027,4.5127888652403,19.8992707451313,8.16314576824425e-06,0.000494292550656445,"192200","Wfdc12","WAP four-disulfide core domain 12"
-5.53862304633769,2.69622524116864,19.8697902277681,8.29000466216152e-06,0.00050005814381985,"237353","Sh3rf3","SH3 domain containing ring finger 3"
-4.33658225995624,5.48294235837258,19.8573825346171,8.34398679909905e-06,0.00050108961617973,"12288","Cacna1c","calcium channel, voltage-dependent, L type, alpha 1C subunit"
4.71018507416716,6.61130608455454,19.8513140068439,8.37051750641918e-06,0.00050108961617973,"13661","Ehf","ets homologous factor"
-5.3773050983756,3.77780718880784,19.8246328888656,8.48817180692062e-06,0.000501249329807493,"12931","Crlf1","cytokine receptor-like factor 1"
-6.33402450438389,3.91337527120751,19.8223841360001,8.49816355281336e-06,0.000501249329807493,"240675","Vwa2","von Willebrand factor A domain containing 2"
-6.66288107497334,5.67881130352955,19.8220955211464,8.49944679223644e-06,0.000501249329807493,"100861595",NA,NA
-6.88251664421546,3.6874590717371,19.8135277742937,8.5376294443709e-06,0.000501249329807493,"70598","Filip1","filamin A interacting protein 1"
-5.92469696006171,2.52176024153283,19.8126606821787,8.54150327302847e-06,0.000501249329807493,"67305","Gpx7","glutathione peroxidase 7"
-5.1029897510938,7.03384091354741,19.8016103428525,8.59102669299341e-06,0.000501249329807493,"80888","Hspb8","heat shock protein 8"
6.38855630727432,8.88399643052841,19.787996383303,8.65243581948567e-06,0.000501249329807493,"114304","Slc28a3","solute carrier family 28 (sodium-coupled nucleoside transporter), member 3"
-5.65624614760972,4.33572755217148,19.7873368397337,8.65542202062197e-06,0.000501249329807493,"80892","Zfhx4","zinc finger homeodomain 4"
-5.33237855626113,3.49657594339353,19.7866274711766,8.65863496820082e-06,0.000501249329807493,"234593","Ndrg4","N-myc downstream regulated gene 4"
5.89064138526097,3.59819967936311,19.7683490159042,8.74183790571518e-06,0.000504219000955922,"432995","Smim22","small integral membrane protein 22"
5.87307728320778,2.80733247965782,19.760317137743,8.77865216123365e-06,0.000504501159113224,"18400","Slc22a18","solute carrier family 22 (organic cation transporter), member 18"
-4.8260197376801,8.0814255514935,19.7418603453041,8.86384008957703e-06,0.000507297222817878,"16971","Lrp1","low density lipoprotein receptor-related protein 1"
-7.99101654798589,0.686801151394141,19.7344555140641,8.89825016784212e-06,0.000507297222817878,"239435","Aard","alanine and arginine rich domain containing protein"
-6.6016651122947,1.96277828671475,19.729018032856,8.92360338796318e-06,0.000507297222817878,"211961","Asxl3","ASXL transcriptional regulator 3"
-5.24535913046677,4.20120752830897,19.7010730353885,9.05505061344428e-06,0.000511718902798782,"20444","St3gal2","ST3 beta-galactoside alpha-2,3-sialyltransferase 2"
4.9206980960004,6.10576534751478,19.6978815985309,9.07018559423537e-06,0.000511718902798782,"18826","Lcp1","lymphocyte cytosolic protein 1"
5.80373865273479,5.18575229270141,19.6798116713967,9.15636018772922e-06,0.000511718902798782,"20277","Scnn1b","sodium channel, nonvoltage-gated 1 beta"
-6.55104331295786,4.34366625844281,19.6786660021754,9.16185145715326e-06,0.000511718902798782,"13874","Ereg","epiregulin"
-5.11203078203238,5.66190736618862,19.6485630098306,9.30732799919375e-06,0.000511718902798782,"11891","Rab27a","RAB27A, member RAS oncogene family"
5.82955309096299,3.32444396194201,19.6360028886255,9.36871001663138e-06,0.000511718902798782,"78354","Lypd8l","LY6/PLAUR domain containing 8 like"
-7.50539647618218,7.31253524504656,19.6337872121153,9.37958024993433e-06,0.000511718902798782,"17181","Matn2","matrilin 2"
-8.51491914703453,1.54629915821736,19.6277591479195,9.40921840600036e-06,0.000511718902798782,"625638","Fam43b","family with sequence similarity 43, member B"
-8.08628821238438,2.51093736285748,19.6277231488038,9.40939568484047e-06,0.000511718902798782,"217843","Unc79","unc-79 homolog"
-7.25716553852725,2.98900611700427,19.6264669342805,9.41558405573506e-06,0.000511718902798782,"100861755","Gm21190","predicted gene, 21190"
6.84361807977815,3.17008028553402,19.6236951916601,9.42925268827632e-06,0.000511718902798782,"101202","Hepacam2","HEPACAM family member 2"
5.71656674523499,4.74532406410418,19.6210508456809,9.44231164407199e-06,0.000511718902798782,"71856","Wfdc3","WAP four-disulfide core domain 3"
-7.67587613531694,2.8597077330905,19.6107900862742,9.49315599937414e-06,0.000511718902798782,"268723","A830039N20Rik","RIKEN cDNA A830039N20 gene"
4.67785622972405,4.93072109216266,19.6104755734083,9.49471881543511e-06,0.000511718902798782,"20743","Sptbn2","spectrin beta, non-erythrocytic 2"
-6.52195333304516,3.91757177795013,19.6065171449266,9.51441036612484e-06,0.000511718902798782,"70370","Fbln7","fibulin 7"
5.65436565366578,4.38058757064418,19.6035922267045,9.52898696739332e-06,0.000511718902798782,"232670","Tspan33","tetraspanin 33"
4.71648261643845,7.31974254065824,19.5990181726137,9.5518271529765e-06,0.000511718902798782,"12521","Cd82","CD82 antigen"
-5.75196476774575,2.96813036759772,19.5889129984852,9.60248160754716e-06,0.000512694659884038,"83691","Crispld1","cysteine-rich secretory protein LCCL domain containing 1"
-5.57848250095811,2.42628934470185,19.5806696219504,9.64400307299461e-06,0.000513177860490258,"71093","Atoh8","atonal bHLH transcription factor 8"
-8.14188405237007,1.47290042875693,19.5601705038797,9.74803929151462e-06,0.000516079276696519,"231503","Tmem150c","transmembrane protein 150C"
-7.20889961826796,4.57239151964591,19.5544998714296,9.77701709815594e-06,0.000516079276696519,"24050","Septin3","septin 3"
-8.78151352222598,1.74853380756085,19.5506980354491,9.79649348322929e-06,0.000516079276696519,"224065","Uts2b","urotensin 2B"
-8.03732036551455,6.88831125255757,19.5371869542565,9.86602501682257e-06,0.00051801547962081,"211323","Nrg1","neuregulin 1"
-5.8131284301948,4.60766942738145,19.5117815224928,9.99811266857304e-06,0.000520513371831649,"330267","Thsd7a","thrombospondin, type I, domain containing 7A"
5.88053578526346,5.22992369657095,19.4854812377587,1.01367237398118e-05,0.000520513371831649,"319530","Zfp750","zinc finger protein 750"
-5.82627444323374,9.74450141157693,19.473675860442,1.01995677837026e-05,0.000520513371831649,"109624","Cald1","caldesmon 1"
4.49766393910794,5.15720020888616,19.4658895162201,1.02412310989605e-05,0.000520513371831649,"233066","Syne4","spectrin repeat containing, nuclear envelope family member 4"
6.32645739132577,3.3697204840113,19.4623162114483,1.02604083679221e-05,0.000520513371831649,"20201","S100a8","S100 calcium binding protein A8 (calgranulin A)"
4.96926354443261,4.24969618930873,19.4571272529428,1.02883207693396e-05,0.000520513371831649,"74424","Tmc5","transmembrane channel-like gene family 5"
-4.97128413562228,5.85153796033758,19.4504840457182,1.03241671719446e-05,0.000520513371831649,"93706","Pcdhgc3","protocadherin gamma subfamily C, 3"
-7.08444779681811,2.26973795313033,19.449102360137,1.03316384151818e-05,0.000520513371831649,"22062","Trp73","transformation related protein 73"
-4.88499784177026,3.86692113953895,19.447659027623,1.03394488019258e-05,0.000520513371831649,"20715","Serpina3g","serine (or cysteine) peptidase inhibitor, clade A, member 3G"
